monthly_income,total_debt_balance,total_minimum_payments,monthly_expenses,savings,dti,savings_ratio,payment_history_score,is_default
10222.246913689427,2169.116456615875,48.649235879188964,8914.819985699627,2368.2371757582277,0.8768590006182035,0.2656517099504678,97,0
5311.672516382392,5217.339873929196,153.908988457995,2573.550351895129,1709.8833240119448,0.5134840912737345,0.6644063972203788,37,1
6056.238748132857,3734.39035514822,112.9201712092631,4599.717311693773,329.1732132183154,0.7781459204484774,0.0715637919021299,46,1
4319.83044086111,12616.553974480215,413.8839619052062,3253.519684668516,61.672811479006825,0.8489693492119966,0.018955720962768086,55,1
4811.61901317461,16429.605100252527,591.9612234908918,1792.821357660574,1040.9950831886915,0.49562996772301277,0.5806462941408773,58,1
1929.5798615867513,3438.6107412722604,115.30469455156904,845.2888107996906,3387.676438610229,0.497825210293749,4.0077147067972545,58,1
9254.133149059853,441.6918845450023,8.461787963155755,7803.566358427284,8992.90728705119,0.8441663862100813,1.1524099190641732,72,1
1601.2168489522358,11775.222135183874,330.06268017355865,998.4233285712919,248.1902309244638,0.8296727587630772,0.24858216082930829,90,1
3124.2883752481216,3281.4413495851245,98.14750271707993,1731.3155733172837,222.86014659555892,0.5855615264815168,0.12872300621735766,89,0
7178.702565343111,437.28089362039105,16.150786975112112,6392.628366135516,11213.813073627914,0.8927489453488491,1.7541787843464334,42,1
2626.473540081498,3588.7560851314565,74.60294008604848,1633.066267565356,1542.54650110127,0.6501756728516898,0.9445706658035725,47,1
13984.63076996578,2960.8518211784385,84.10138503275094,10975.324878884807,3543.0184335701024,0.7908271900722016,0.32281672473844236,100,1
1827.0162145499285,6576.28893205079,260.017434641622,1080.4693907554215,395.42570456205635,0.733702748440158,0.36597584742852535,57,0
5918.290727521766,1470.0805486898257,24.381998677485058,1783.1409116834586,375.5805164906052,0.30541299684743584,0.2106286227428512,79,0
21864.500282639514,4622.760342580643,150.3585002790524,15242.241377122687,3571.092697289784,0.7039996190804104,0.23428921026711988,92,1
12417.679014757065,5013.449307828855,109.82569534490514,4179.4746380958095,3763.445751484773,0.34541884396344585,0.9004590453011646,70,1
22413.850801956265,3324.9232211437948,99.89057766193069,18173.274116207376,1829.3718988073729,0.8152621719121026,0.10066275818561864,38,1
6132.468499460538,3618.839970848325,118.53677811186559,3935.8504543919703,9704.074382532792,0.6611346191585243,2.465559723451517,35,0
3976.9661487232042,19541.402735485717,689.3873657605885,2791.176362965118,2261.3304706254225,0.8751806250830995,0.8101711137025602,70,1
4110.211523506449,5489.608210892878,148.19235275211994,3540.702967769421,113.03857848514906,0.8974952482249786,0.03192546203250331,31,1
3438.491161644514,7172.304197855777,255.29360615866943,2848.853553991427,291.2592737859979,0.9027643245817867,0.10223736223841738,61,1
5557.924825523573,1512.0451181699161,43.09178451291669,2676.197971122374,1875.5946607501974,0.48926349961678195,0.7008430145977426,97,1
7697.3209682074685,8926.107447796352,232.68989916445204,2803.530455807413,2370.0798519519403,0.39445157134124503,0.8453911526405904,100,0
7420.770331579393,57029.7231838377,1903.9959192727306,5050.151636547341,4587.097019023758,0.9371193603520132,0.9083087677495464,63,1
8275.983135012279,3648.9069886204093,146.6121374736226,4586.098510586002,768.7548206689826,0.5718608369703975,0.16762719274743204,65,1
3333.2702620255213,12459.212805402542,445.94583677609836,2482.41484506185,3069.869358869959,0.8785248248287042,1.2366463859214507,100,0
1352.6586471770024,6021.335546021714,136.79389477093943,1083.1508964769105,3039.342911189638,0.9018866546818795,2.8060198195978963,100,1
2739.9821770270064,2509.4233069880493,44.11386723672011,2355.98136416261,412.64987725834095,0.8759528593883058,0.1751498894616727,35,1
25000.0,2211.863503066508,82.37656313805526,12805.179519219275,1450.5259186252506,0.5155022430880923,0.11327649997529464,82,0
2894.509160140898,3068.4334661130974,130.62748246384007,1150.5704600890508,923.2456460251045,0.44263046590746336,0.8024242495582631,52,0
7361.285252562879,2606.478079328029,44.76476629301185,6291.634391354865,181.19166423205277,0.860773483385131,0.02879882279762382,82,0
3760.8452487786235,1252.606988167649,37.77543005558251,1372.1721284163732,15493.58521923851,0.37490177379163214,11.291283932582752,34,0
6795.292477931425,3056.683464345856,133.92669964050623,3464.20650026905,26455.895257128646,0.5295038008003207,7.6369278732964245,59,0
11225.825021014378,915.7091755772241,20.51254070835467,3835.330653107264,7334.662841292029,0.34347971602646654,1.9123938678470336,65,0
2790.188478369922,5598.903977276382,225.02595630125015,2461.6169060773886,235.9024891320186,0.9628893795444706,0.09583233182681063,52,1
4015.6137497114046,6187.875730338528,199.87360459431042,3099.479208246539,566.7584902998775,0.8216310158967999,0.1828560381897022,85,1
5456.6616472548385,9923.494744352363,165.87701217714263,3339.2161495668443,2193.2839306874594,0.6423511996723918,0.6568259812721939,98,0
5763.197703233502,1777.6298055160937,29.833923007108048,4025.8391710191204,615.2505632223766,0.7037192364082111,0.15282541988342144,72,0
5381.99216873364,2126.283022643269,82.47888102329989,2584.3969079857006,11837.470249129114,0.49551833232810555,4.580360766857488,69,0
1825.7526663971769,10353.951068489456,259.1636553045204,1008.304408896836,2650.4263947790487,0.6942167362462787,2.6285974206865252,78,0
6153.605776962793,1478.9216207724628,39.99528156733942,3869.1554931876735,523.4798810781674,0.6352618139818207,0.13529564284684062,30,1
3067.162648335879,4131.865994736774,121.77724084856791,2125.001975307268,387.8565703014147,0.7325269202954007,0.1825205684432958,89,1
10093.83277859303,3963.3409793762357,148.6135709336894,8841.180078008983,2819.862102419885,0.8906224064957738,0.31894634815146183,51,1
2532.099276597839,4960.616757484661,148.20714449958604,2003.0274604817428,1062.784478098025,0.8495854077948716,0.530589067678846,60,1
5398.421670815661,4541.934215829296,175.94957696338457,1769.215183589246,2491.5145853674003,0.36032101150326046,1.408259772126877,90,0
4180.7497608262065,882.1117924397815,24.890236828230524,3477.054930592361,5699.67980669507,0.83763567766184,1.6392262716803823,54,0
9512.224874136096,9808.537872906434,216.36125134987654,7139.673246690529,688.5582130297838,0.7733242840282664,0.09644113788884409,43,0
6369.861985409506,2171.1425677004436,74.78688091872124,3890.550226382737,2677.7590227222936,0.6225153873285029,0.6882725732933747,36,1
2554.01894263041,8887.377367334679,251.1437135427821,1994.305591831416,242.49326280651948,0.8791827104734625,0.12159283039862719,97,0
1860.5903517634392,11097.831804696416,370.31625342122516,1034.5709464782972,285.4647182844799,0.7550760386439881,0.27592570282101114,100,0
5222.041239842067,3464.858109651239,106.43029734549684,2378.7177450143326,879.5530913614691,0.47589590419933764,0.36975933336663114,61,0
2539.1946493877713,3076.5718243128545,105.328354463809,1180.112215585465,319.47192767340385,0.5062394745108705,0.2707131751939192,39,0
5972.67254797901,2061.5744936111655,44.290271679723254,3727.4931750932037,541.0125852811677,0.6315068187915522,0.14514113330770315,47,1
5917.326078342662,1946.6207114944018,50.021323243857175,3701.682054764643,1748.23388437891,0.6340200492583105,0.47228093979758484,83,1
15999.055585277152,4998.394960572359,160.071465141934,13253.521710981737,1066.59893110192,0.8383990602597383,0.08047664262800282,78,1
3901.33112842535,3837.189490828083,129.68450916804233,3126.6719055096105,10928.270883269597,0.8346782929049132,3.495176717794012,98,0
4505.219449265078,7042.29772273566,252.2757014212396,2402.698055810291,1269.6723421055437,0.5893106387462484,0.5284360778295948,81,0
2648.0854148914705,10470.678346311233,420.65092539266806,1734.8552002593817,27716.23679321357,0.8139866279957306,15.976109492774132,33,1
2660.1078596374755,14226.347574693447,207.94780709864543,1135.855869253681,311.1942255585094,0.5051688661540866,0.27397333697209975,71,0
3042.655350313549,2567.2597855321646,103.01891912367596,1771.385571989664,1831.0300634197445,0.6160423278830305,1.0336710889128309,99,1
22047.10702027204,3899.2494174618337,83.22534375787798,7146.67738616048,2293.6019327959702,0.3279297696514674,0.32093262444282117,33,0
1709.2559440803298,10413.123727040573,422.6032349753331,757.4173991364444,542.5262773987545,0.6903709367194752,0.7162844038894035,90,0
1248.2431687790593,9830.683988265362,334.12526721202806,1096.2581371373392,1105.2927926499804,1.145917260888591,1.0082413485694344,44,1
5103.00303091664,2743.57857532905,63.25683204308567,1609.5231591606337,221.08988889986654,0.3278030559243489,0.13736359509205756,69,0
4385.664409299868,5661.453170586909,145.33125902037517,2966.2241130248535,109.81847154091066,0.7094832332251177,0.0370229851104176,43,1
13658.829721355292,7220.422853882354,161.71228149589018,12160.546398200258,1304.4176193334636,0.9021460053352226,0.10726636579864961,35,1
12625.04410055921,16983.2479021983,389.3933021544755,6969.46930693983,4709.591375399746,0.5828781701395858,0.6757460519917524,92,1
8236.252779241397,6905.32378718582,254.0856341018948,4622.945158808448,5364.919929096932,0.5921419506794355,1.1604982826304484,96,0
1203.523051624553,1316.223117760481,52.6412834717496,696.7486956420331,3217.350210276446,0.622663580789414,4.617662270806451,64,0
16348.405386262079,6770.308690595312,126.32147326437851,13552.480014227143,138.35845433493262,0.8367055474792093,0.010209087494509904,61,0
1258.0196391127024,4850.723314167791,111.4788412061563,537.5164541568641,154.9799493071221,0.5158864536184036,0.28832595769921215,63,0
8397.909115823235,4076.8918644337464,108.09411155918541,6147.645686199352,4594.951504451625,0.7449163481088866,0.7474327135170384,92,0
2233.710008320893,2460.6909687487355,91.42796242336429,1327.9245195737442,333.84965323105513,0.6354237883859486,0.2514070986686411,32,1
4511.45822641841,1019.8562188908513,22.63362219543621,3150.6942087930634,181.85017997407522,0.7033929307761396,0.05771749568377237,77,0
23665.654677444196,4898.3358857996545,145.97272444973825,11453.556700889087,2755.2130481944682,0.4901419199483609,0.2405552369226095,59,1
9009.241547018204,1261.7364288342205,39.08223331939221,7842.783838039769,725.907396945432,0.8748645511917907,0.09255736368749545,53,1
779.3522049997375,11079.536750234718,408.0927144769753,692.3035346259069,2604.081874315622,1.4119370265769409,3.7614741315859703,54,1
6304.381353714534,28158.84369192461,475.180929998981,2928.932334325435,261.56670554438085,0.5399599211933963,0.08930445459115666,36,0
1359.4601396656262,1858.8115898633441,68.38147497414963,491.5163318777221,129.88110247402446,0.4118530484248359,0.2642457460882061,31,0
2929.9530928184354,10034.190660021215,301.486718413065,2393.8706470633633,10096.21831376199,0.9199319138875156,4.217528747416679,44,0
5228.578099103196,7761.659600881821,256.79746649718805,4113.245246894644,824.2649198206053,0.8357994510559928,0.20039284514799308,68,1
2439.395147752952,3043.940904577179,116.4072749221467,1619.247546189316,19228.04098820486,0.7115103166435158,11.874676552518936,58,0
1605.428440309784,3777.8800308731343,129.8077151542859,775.7882096963662,300.0694192777105,0.5640836405234428,0.38679295671072955,37,0
5109.298032117521,477.73198938836197,22.885085954937992,2169.779612628511,1645.3118812101993,0.4291518483573746,0.758285248903314,57,0
4721.158589997135,863.5501324199292,14.060568275661119,1908.7083730426775,281.0842669992601,0.40726633104837984,0.14726412347557402,39,1
3098.219701123187,5767.56798077123,158.74270380006544,2243.648598310024,3384.903527897524,0.7754102439814248,1.5086602756601546,88,1
1292.6837661335996,2453.4750954817982,112.12929072863393,872.6065330918854,2580.911739493797,0.7617762688767173,2.957703858544214,55,0
2668.822585086604,3412.233270098238,58.40277392602825,2069.8777870135054,2858.032380398146,0.7974604849560899,1.3807734855274152,66,0
1300.8640157529242,3074.497302269802,112.73236019496035,775.6754639239826,301.6839517696015,0.6829367301511343,0.3889306313160122,40,1
3613.223411228763,6499.328512470881,173.86579423103328,2545.8014112205196,2427.716219061138,0.7526983218011647,0.9536157057753668,32,0
15572.39222929858,2539.790159133448,56.30529990257979,9520.62275959896,808.703154610394,0.6149940171255864,0.0849422536929755,86,0
6613.820135742911,1795.2741751119215,62.70720275767141,5215.307806500581,868.2538683121606,0.798028203511934,0.1664818068005716,41,1
12509.275014802934,4351.2192461678405,137.37603936938075,8959.195359473386,573.1587438766255,0.7271861383498578,0.06397435486556594,66,0
6738.291693903365,13543.269411988607,383.0317217892716,3328.4753495231453,672.4748424286563,0.5508083108308314,0.2020368997188546,81,0
12848.355914374844,729.1829253795463,26.474018234675906,8037.368144609157,51.563455623799925,0.6276166546371723,0.006415465191081242,82,1
2194.1081897528165,9441.340362368428,338.76711546768433,1381.2608417799725,789.4600310671101,0.783930326426669,0.5715502832428547,66,1
9542.630545417223,4128.66807713552,156.0257838441964,3769.5957458181088,6097.481309485786,0.4113772933851853,1.6175424911476908,100,0
6443.3065449811065,14726.198296722416,644.0814967215658,2387.1142078398157,1591.3386821634924,0.47044101948215783,0.6666370089335529,49,1
3403.335572309484,3450.4388578709895,87.11663288516525,3022.6615283155506,1220.9070631152902,0.9137442035881862,0.4039178874772957,61,1
3353.882948129296,3301.411825041246,116.6330612330453,2028.9131603520511,5199.459289564356,0.6397200642868657,2.5626820139681783,47,0
3268.1745973557427,1952.5856948352698,69.04715866936407,2525.0911884550223,1931.3040736736086,0.7937575738106861,0.7648452756301544,64,0
9005.50101347154,7306.7154305787535,272.0653172529028,6267.508576321811,2038.8727382799832,0.7261754650330124,0.32530832789437447,49,1
22058.1328597125,5902.2466887712135,166.1672081649677,10876.12438347276,2926.459134053477,0.5005995592129031,0.2690718704734357,54,0
4701.008143302573,1806.793093334419,54.57828438049617,3597.806978751734,42985.92301893551,0.7769365940295893,11.947812418322517,35,1
5450.033015779766,6635.2331310437,238.22403783010907,4318.870657396422,335.05286214765096,0.8361590973248318,0.07757881352572048,49,1
7166.514450154782,7201.355106096087,108.37931984965789,6300.8866071531675,8251.333224420752,0.8943351698566724,1.3095511355430207,72,0
17580.5648557463,3191.85946912877,56.66681360715958,14461.065609411562,5660.611915917493,0.8257830470114671,0.39143809072542124,49,1
1269.0556196028108,6714.119818513113,180.24087406880352,1029.2792043850088,240.2892574765958,0.9530867286191136,0.23345391038540295,98,1
1307.8170634751534,3979.7521982537914,150.20383865822757,816.8751028541201,157.17845908816503,0.7394604040017686,0.19241430741963908,38,1
3756.9857046193833,6909.6324615128615,330.79120123496534,1349.0053625096434,758.5323166434957,0.4471128429389802,0.5622900635542676,42,1
3951.3838732732283,1983.106758581571,52.135105343195725,1880.9403813141441,3116.012900981792,0.48921480265188205,1.6566250134087173,77,0
21572.289487378217,4221.236646440817,133.06483782988542,16729.56255518023,208.55673966169869,0.7816800064295221,0.012466359407135634,51,1
25000.0,5632.131097009828,188.97606053841804,14417.248700324964,463.82484404661784,0.5842489902008358,0.032171522692429386,62,0
3173.2540260298565,1061.296687705088,48.77331276678668,1837.7962675404535,485.34639053396296,0.5945220769868075,0.26409150810965204,66,0
2778.6580487377005,2069.6038961455315,56.43101439518152,2480.205213982254,10467.070684090088,0.912899743241451,4.2202437858283375,68,0
589.4701916888232,7995.643968275933,272.6116850752644,478.6505473414207,628.1875076773018,1.2744702450850445,1.3124136137362037,43,1
1593.9821231919243,13896.312326827256,459.69516201061873,856.7390021192497,3237.342629134656,0.8258776160142582,3.778680068655552,31,1
1991.7293949862478,649.030514760823,30.131032756487727,1488.027588724185,2284.8641345429323,0.762231364200377,1.5354984924351835,66,0
1848.8105269608632,3099.6019596334418,97.47515533519461,1260.8346587935266,625.0107119287969,0.734693894790083,0.49571187039682224,62,0
8679.92332910352,2474.3812135590765,95.33749926380612,5970.08915652455,6241.617890286141,0.6987880444131672,1.0454815189836872,69,0
2069.680109657479,2030.2934270688315,67.37112977231786,1530.354299787569,2669.5144660926244,0.7719673269240764,1.7443767427055399,41,0
3836.680614897483,4596.210347691424,108.20438852696759,2392.7253599217383,831.0141275190239,0.6518472588568749,0.3473086121647988,76,0
3235.120915721694,3941.0511166389924,157.82749823630465,1905.8378702882976,106.17155611203901,0.6378943526088559,0.05570859788765368,67,0
7980.911931751129,6782.52790783076,196.8293607537822,6005.563569118023,13970.238891613722,0.777153409928604,2.326216134017749,58,0
5818.594250071286,4322.1671570884155,159.52416118661165,1794.1704789446833,5738.498231991716,0.3357674642375492,3.1984130088813663,98,0
5385.051315735786,3072.7562884934487,109.75261135697497,4272.771016753805,1740.1083377379337,0.8138313570320472,0.40725522777661305,77,1
1251.2086534337902,2590.79487389976,88.42584298430705,1083.4234268424887,1417.0013000998429,0.9365738138439657,1.3078924194491566,71,0
4242.098397696076,2669.4736271368265,95.08977550714948,2454.310662470871,488.02199645293837,0.6009762605584212,0.19884279603511784,68,0
2636.8919730904317,1333.8773158237013,20.796588608516533,2288.181256227521,252.760104054286,0.8756436970656342,0.11046332202125164,68,0
6813.097929388959,199.81988699328696,2.7750346371834334,5670.920113476659,5134.477969705435,0.8327628926794343,0.9054047417189949,47,1
7172.990888889884,10145.620811976392,445.97495252548595,3955.732696787248,5021.857165351417,0.6136502487398886,1.2695137759775608,49,0
1126.9843358174203,305.0339351680721,13.222526628491932,754.3935416734062,429.5645982352261,0.6811239846859927,0.569417112967575,65,1
5018.4321348558615,3692.808245544,74.84586452631004,2597.598803515356,353.161550176844,0.5325258150159612,0.135956926196354,77,0
3013.283893642415,988.0624607076435,26.32999783816534,2619.7685219906393,253.70955298158015,0.8781444445477699,0.09684426310319795,88,1
11417.624362680415,15675.089125537512,531.919904985936,3571.598146117822,2298.419177139538,0.3594020890127086,0.6435268125566017,72,1
5697.990791458504,2673.8486944200895,59.50272682536089,4546.373874468291,462.45222792440455,0.8083334567887851,0.1017189170262202,100,1
5418.681784801297,15183.23758701016,622.5096189014042,4143.238679804468,6148.171437956367,0.8795032591281053,1.483904717603059,30,1
2800.2356683780113,7502.256263787786,256.0827800295282,2181.6868347647815,428.18246007234166,0.8705587296160536,0.19626210842303818,44,1
20951.36014009046,2225.533487349477,33.988634918727314,10788.805847590591,471.67955029940896,0.516567631169406,0.04371934730548083,60,0
8151.246923205337,2900.2564689313504,49.21691160191271,2701.644476833539,2786.983043508384,0.33747737137362405,1.0315876337877696,83,0
1399.4299079827008,529.9924833966527,15.396196110858718,1073.097160636679,756.5147620646662,0.7778119809790955,0.7049825335163438,95,0
4630.653383730018,5242.22174482185,193.8191902934224,3798.0088596074556,2740.4532842992962,0.8620442323119843,0.7215499959015463,96,1
7691.202008981196,3231.7553659716614,40.1804671420279,4517.728584376117,3831.0079957754383,0.5926133574790566,0.8479942775988046,81,0
7096.4083112819735,1022.3245546920283,30.271801066614927,6002.287608092642,90.79085818221766,0.8500862881674583,0.015126042595584322,39,1
6930.5508399272385,3094.4858066135466,70.93253359548122,4711.707505983844,216.6786086150621,0.6900807948951903,0.04598727910847789,100,0
11413.159179507553,5479.8600106434105,190.57671618827226,4103.111496045223,4480.212283355578,0.37620505777057833,1.091906051481848,44,0
3252.451235761344,4782.553834695212,127.32641649650014,1860.7252110350478,534.791562140303,0.611247172458746,0.28741028288035975,83,0
13421.388906770495,2064.4425708225144,63.07606672774057,5255.592495010544,9609.109430349376,0.39628302217607464,1.828358918844698,90,0
5751.660192279498,3077.4128507733326,42.250429030205396,2058.7415393510614,118.11508436943522,0.3652844386649618,0.05737246834439535,77,0
6085.3542015694065,12185.399344604008,336.6092685469734,5015.332436359693,34487.326421515565,0.8794790769502974,6.87637894204754,84,0
3676.546544828728,702.3960920527643,34.231937319249596,2427.425351272051,9701.897031972621,0.6695569474996017,3.9967849008912495,75,1
17390.12363005769,2921.3456584607793,77.12681828279126,9052.196356094204,243.1768240908206,0.5249717232227057,0.02686384765156672,65,0
2659.1503884480044,8018.73506208858,349.1741581561035,1823.1653552263838,4800.539554253286,0.8169299166569739,2.6330796129714757,33,1
4141.481796413349,3553.980849693544,71.16958164963806,3532.3630597664655,1946.1622185685187,0.8701070799914667,0.5509519208899398,74,1
5614.802913578166,3258.7981568475752,96.71285903123021,2162.3998069683125,43606.00764493254,0.40234941399508095,20.16556203101618,33,1
2950.7304020386164,6043.1029125568875,196.96166991685283,2260.558609345013,9235.004426811629,0.8328515099974859,4.085275359719462,40,0
3113.189259214487,2234.153218424046,68.76924302840936,2192.8720683207744,478.98315682043074,0.7264708682231311,0.21842731345606783,64,1
8154.665155637042,13345.05357554106,419.63580382039873,3003.2857471837315,437.3863778399766,0.4197501039561975,0.14563595115575234,85,1
3604.141039255683,14215.370944683302,366.7540436499303,1097.8655168351358,331.1442672673616,0.40637132134091564,0.3016255262354083,68,0
1630.3412334866364,1588.8862537066357,44.31049604664917,606.4716237955846,16184.945439102887,0.3991692674415055,26.68706092288256,93,0
3248.377632773149,2450.4454182296595,54.57384821847457,1423.0051917308451,6519.74086938888,0.4548667681039407,4.581670440458487,75,0
25000.0,644.9231917067497,17.702357269980602,14396.313755344125,526.2839185507568,0.5765606442739399,0.036556852478282775,39,0
11331.352289378878,13831.764502226873,379.2988902518059,9968.41513540489,5785.183568173904,0.9131932140371191,0.5803513882385489,51,0
9474.75095296694,15004.953590911096,407.7643720371404,5319.1812391784115,853.4806575963818,0.6044428643665591,0.16045338889856564,81,0
5526.836941056482,6474.737719702657,243.92415909083664,1911.332901288619,1144.9511306268182,0.38996212109486383,0.599032813103654,44,0
13667.301266655657,2476.3193815518453,88.92382267958477,10064.976003386184,142.62456932276683,0.7429337819170687,0.014170383429933611,48,1
8928.492555282288,11631.237688803942,203.93103204393833,3497.485830424898,691.1332540946227,0.4145623502965655,0.19760859246556925,39,1
5856.575125445527,9164.323849224402,300.1111654093058,4856.4413136420135,2729.4209639763194,0.8804723511259187,0.5620207847851505,71,0
5706.078553625578,5242.014478229381,117.05162546010357,2748.5738804154457,235.15080950347,0.5022057572328207,0.08555375219253321,65,0
5466.401070599644,4406.5495998287515,104.42103261916719,1826.5106220510047,474.1943359335817,0.3532363663403849,0.2596176160229107,66,1
6645.993693860004,5247.58909039507,181.56834328599143,4015.7798179744946,993.639642659962,0.631560658690161,0.24743379498500553,89,0
3152.1510716287294,7195.111164465832,201.38647133166646,2477.2425891648168,124.95818350520382,0.8497781328147586,0.05044244901461508,54,1
846.3688307088846,4988.38392979967,188.81544285636528,679.1486151420781,1580.823306954593,1.025515137432838,2.327654431493378,40,1
3129.83978527377,2928.817840073645,104.03755405277316,2799.9284237803963,2908.2353489746283,0.9278321472614405,1.0386820298288832,97,0
4539.895662651539,7327.096097656381,188.2590354554761,2417.2671537264873,111.24247114029767,0.5739176353495803,0.04601993226466741,73,0
2825.593031189958,1047.7643509616803,43.55459725806807,1945.0908127796285,1579.7299188676973,0.7037975324288762,0.8121625480758718,38,1
4052.1835125349207,10881.207189999695,437.24059923159103,3338.868722820746,1833.694420080363,0.9318702623049313,0.5491963197161153,72,1
7082.64408514261,3654.615751782418,128.93100715683465,4912.754466479565,2875.7941460495513,0.7118366256881478,0.5853730651140374,80,1
14233.050285780537,1334.7792077477536,29.876730734202763,7486.692388561503,3176.40596325734,0.528106692739225,0.4242736036367216,72,0
4574.3113627198945,13142.862421800979,302.75848597521974,3982.860168247937,1328.9661955246886,0.9368882668944594,0.3336713155994599,73,0
2850.240552309844,3980.4970200300163,88.47741102944534,2202.8714131479746,556.4295239665769,0.8039141869205957,0.252592828668784,94,0
706.905178429003,7072.208379643096,191.4975973894375,280.88759017529753,1020.8929513346856,0.6682440520977707,3.6345248088472486,51,0
4900.6247145011575,344.34198666128844,9.102454687397477,3458.9479258199563,10457.737903870277,0.7076751588768863,3.0233869077856563,60,0
9915.850659277494,4355.26320751053,125.20018835623061,7785.671324941104,394.2651403423498,0.7978005898987334,0.05063983867042241,90,0
2205.4878092186177,7446.819671961268,337.4086178473636,1964.3483208917376,2867.69626672357,1.0436498078482204,1.4598715623016554,89,0
3112.111793996464,10316.922683934514,243.9216619449341,2062.701686160239,415.54662967154144,0.7411762473131874,0.20145745283726185,62,1
8591.929839236473,9511.829647949233,325.9717568942878,6965.474331781701,491.3453213142232,0.8486389224097247,0.07054010928831328,66,1
14099.790985140135,10072.684002829481,431.67422563576724,5476.488446395802,390.0278991572164,0.41902484044394517,0.07121861065948495,85,1
19707.8249714346,1908.3168122235206,82.97760358320579,16914.894219813228,530.6863925406882,0.8624935445392363,0.03137391137837153,83,1
3803.6718422356425,14555.887985740916,329.91747993413156,1367.2293668474335,14637.101093235753,0.44618645159520043,10.705666028758158,72,0
6967.828709203002,2375.6002426895766,70.87528315358044,4065.5396405380557,2752.5332792990994,0.5936447479387481,0.6770400773080184,47,0
2168.4457547095426,4783.9898947427955,89.7204346469609,1736.8770391996636,531.2434052693487,0.8423533129459164,0.30586126146012504,100,0
17312.592582344158,10979.967688757268,182.4638054665773,9554.738931501925,550.9662779275292,0.5624346951521526,0.05766418960274826,88,1
11648.639449753771,6737.067008017953,168.24430126598054,4498.076742144279,103.07034997219466,0.40058936149002383,0.022914315528978022,84,1
16014.218771120613,6575.1958452252675,160.76990003746903,5626.889994352314,2300.876185114804,0.36140756995358,0.40890726197510724,76,1
6054.390635313312,7693.337173605952,198.88478457315085,1974.461840220082,628.9668180874427,0.3589703327907351,0.3185510107563412,79,0
9112.104455023493,3715.1699616935193,88.98001889221068,4051.930102396702,636.7254690647966,0.4544405891288513,0.1571412762319772,43,0
2006.7345627083644,4488.5168416253355,105.12857949123833,1375.9724766873612,1844.1169473845355,0.7380652510409734,1.3402280679494014,89,0
4733.7053026317935,6225.047401148671,238.31471745568282,2720.023736390827,522.8868670419615,0.6249519685883795,0.19223614048802884,67,1
1414.787300445585,5633.220153017257,143.74611116529522,687.6510429458154,3925.8281954578797,0.5876481559968639,5.7090412043144525,80,0
3718.509862703517,13610.416858053515,454.84054566794646,1222.2088225046118,5143.171446165839,0.45100038068562964,4.208095465671111,72,0
5949.3147701153075,2768.3596177477393,74.85173660249109,5199.030208984143,1037.0823794468668,0.8864688019557805,0.19947612069265985,73,0
